Time Stamp,10 Torr (AI0),1000 Torr (AI1),0-25% o2 (AI2),1000ppm O2 (AI3),Vac Sol Timer,Gas Sol Timer,O2 Sens Timer,Vac Sol State,Gas Sol State,O2 Sens Pwr
14-44-07,10.151,387.18,-6.13,-246,0.0,3.8,0.0,0,1,0
14-44-13,10.152,487.90,-6.13,-246,0.0,9.6,0.0,0,1,0
14-44-19,10.151,575.67,-6.14,-246,0.0,15.5,0.0,0,1,0
14-44-25,10.151,654.71,-6.14,-246,0.0,21.3,0.0,0,1,0
14-44-31,10.151,726.96,-6.14,-246,0.0,27.1,0.0,0,1,0
14-44-36,10.151,793.89,-6.14,-246,0.0,32.9,0.0,0,1,0
14-44-42,10.151,351.66,-6.14,-246,4.9,0.0,0.0,1,0,0
14-44-48,10.152,408.06,-6.13,-246,0.0,4.6,0.0,0,1,0
14-44-54,10.151,507.47,-6.14,-246,0.0,10.5,0.0,0,1,0
14-45-00,10.150,593.27,-6.14,-246,0.0,16.3,0.0,0,1,0
14-45-06,10.152,669.97,-6.13,-246,0.0,22.1,0.0,0,1,0
14-45-11,10.151,739.57,-6.14,-246,0.0,27.9,0.0,0,1,0
14-45-17,10.151,804.28,-6.13,-246,0.1,0.0,0.0,1,0,0
14-45-23,10.151,310.37,-6.14,-246,5.9,0.0,0.0,1,0,0
14-45-29,10.152,434.33,-6.13,-246,0.0,5.7,0.0,0,1,0
14-45-35,10.151,528.67,-6.14,-246,0.0,11.5,0.0,0,1,0
14-45-40,10.151,609.62,-6.13,-246,0.0,17.3,0.0,0,1,0
14-45-46,10.151,683.79,-6.14,-246,0.0,23.1,0.0,0,1,0
14-45-52,10.151,752.32,-6.14,-246,0.0,28.9,0.0,0,1,0
14-45-58,10.151,556.22,-6.13,-246,1.4,0.0,0.0,1,0,0
14-46-04,10.151,334.86,-6.13,-246,0.0,1.2,0.0,0,1,0
14-46-09,10.152,460.65,-6.13,-246,0.0,7.0,0.0,0,1,0
14-46-15,10.151,549.99,-6.14,-246,0.0,12.8,0.0,0,1,0
14-46-21,10.151,628.37,-6.14,-246,0.0,18.6,0.0,0,1,0
14-46-27,10.152,701.04,-6.13,-246,0.0,24.4,0.0,0,1,0
14-46-33,10.150,768.28,-6.14,-246,0.0,30.2,0.0,0,1,0
14-46-38,10.151,467.34,-6.13,-246,2.6,0.0,0.0,1,0,0
14-46-44,10.151,372.41,-6.14,-246,0.0,2.3,0.0,0,1,0
14-46-50,10.151,484.11,-6.14,-246,0.0,8.1,0.0,0,1,0
14-46-56,10.151,569.97,-6.13,-246,0.0,13.9,0.0,0,1,0
14-47-02,10.152,646.53,-6.13,-246,0.0,19.7,0.0,0,1,0
14-47-08,10.152,717.80,-6.14,-247,0.0,25.6,0.0,0,1,0
14-47-13,10.151,783.96,-6.13,-246,0.0,31.4,0.0,0,1,0
14-47-19,10.151,388.96,-6.13,-246,4.1,0.0,0.0,1,0,0
14-47-25,10.152,406.96,-6.13,-246,0.0,3.8,0.0,0,1,0
14-47-31,10.152,508.29,-6.14,-246,0.0,9.6,0.0,0,1,0
14-47-37,10.151,591.05,-6.14,-246,0.0,15.5,0.0,0,1,0
14-47-42,10.152,666.53,-6.14,-246,0.0,21.3,0.0,0,1,0
14-47-48,10.152,736.09,-6.13,-246,0.0,27.1,0.0,0,1,0
14-47-54,10.152,801.32,-6.13,-246,0.0,32.9,0.0,0,1,0
14-48-00,10.151,321.28,-6.13,-246,5.7,0.0,0.0,1,0,0
14-48-06,10.152,439.79,-6.14,-246,0.0,5.5,0.0,0,1,0
14-48-11,10.152,533.48,-6.13,-246,0.0,11.3,0.0,0,1,0
14-48-17,10.152,613.46,-6.13,-246,0.0,17.1,0.0,0,1,0
14-48-23,10.151,686.93,-6.14,-246,0.0,22.9,0.0,0,1,0
14-48-29,10.151,755.65,-6.13,-246,0.0,28.7,0.0,0,1,0
14-48-35,10.151,542.66,-6.14,-246,1.5,0.0,0.0,1,0,0
14-48-40,10.152,343.55,-6.13,-246,0.0,1.3,0.0,0,1,0
14-48-46,10.152,469.61,-6.14,-246,0.0,7.1,0.0,0,1,0
14-48-52,10.151,557.86,-6.13,-246,0.0,12.9,0.0,0,1,0
14-48-58,10.151,635.81,-6.14,-246,0.0,18.7,0.0,0,1,0
14-49-04,10.151,708.39,-6.13,-246,0.0,24.5,0.0,0,1,0
14-49-10,10.151,775.57,-6.14,-246,0.0,30.3,0.0,0,1,0
14-49-15,10.152,423.02,-6.14,-245,3.4,0.0,0.0,1,0,0
14-49-21,10.151,393.34,-6.13,-246,0.0,3.1,0.0,0,1,0
14-49-27,10.152,499.52,-6.14,-246,0.0,8.9,0.0,0,1,0
14-49-33,10.151,583.53,-6.13,-246,0.0,14.8,0.0,0,1,0
14-49-39,10.151,659.58,-6.14,-246,0.0,20.6,0.0,0,1,0
14-49-44,10.151,730.67,-6.13,-246,0.0,26.4,0.0,0,1,0
14-49-50,10.151,796.27,-6.13,-246,0.0,32.2,0.0,0,1,0
14-49-56,10.151,340.51,-6.13,-246,5.1,0.0,0.0,1,0,0
14-50-02,10.151,432.32,-6.14,-246,0.0,5.0,0.0,0,1,0
14-50-08,10.151,528.25,-6.14,-246,0.0,10.8,0.0,0,1,0
14-50-13,10.151,608.75,-6.14,-246,0.0,16.6,0.0,0,1,0
14-50-19,10.151,682.99,-6.14,-247,0.0,22.4,0.0,0,1,0
14-50-25,10.151,752.24,-6.14,-246,0.0,28.2,0.0,0,1,0
14-50-31,10.150,567.71,-6.14,-246,1.2,0.0,0.0,1,0,0
14-50-37,10.150,334.56,-6.14,-246,0.0,0.9,0.0,0,1,0
14-50-42,10.151,465.52,-6.14,-246,0.0,6.7,0.0,0,1,0
14-50-48,10.151,554.57,-6.13,-246,0.0,12.5,0.0,0,1,0
14-50-54,10.151,633.17,-6.13,-246,0.0,18.3,0.0,0,1,0
14-51-00,10.150,706.09,-6.14,-246,0.0,24.1,0.0,0,1,0
14-51-06,10.151,773.69,-6.14,-246,0.0,30.0,0.0,0,1,0
14-51-11,10.151,431.16,-6.13,-246,3.1,0.0,0.0,1,0,0
14-51-17,10.151,390.42,-6.13,-246,0.0,3.0,0.0,0,1,0
14-51-23,10.151,497.99,-6.14,-246,0.0,8.8,0.0,0,1,0
14-51-29,10.151,582.44,-6.13,-246,0.0,14.6,0.0,0,1,0
14-51-35,10.151,658.97,-6.13,-246,0.0,20.4,0.0,0,1,0
14-51-40,10.151,730.08,-6.14,-247,0.0,26.2,0.0,0,1,0
14-51-46,10.151,796.12,-6.13,-246,0.0,32.0,0.0,0,1,0
14-51-52,10.151,340.74,-6.13,-246,5.1,0.0,0.0,1,0,0
14-51-58,10.151,433.19,-6.14,-246,0.0,5.0,0.0,0,1,0
14-52-04,10.150,529.45,-6.14,-246,0.0,10.8,0.0,0,1,0
14-52-09,10.152,610.18,-6.14,-246,0.0,16.6,0.0,0,1,0
14-52-15,10.152,684.57,-6.13,-246,0.0,22.4,0.0,0,1,0
14-52-21,10.151,754.00,-6.14,-246,0.0,28.2,0.0,0,1,0
14-52-27,10.152,553.52,-6.14,-246,1.4,0.0,0.0,1,0,0
14-52-33,10.150,340.34,-6.13,-246,0.0,1.2,0.0,0,1,0
14-52-39,10.152,469.39,-6.13,-246,0.0,7.0,0.0,0,1,0
14-52-44,10.151,558.30,-6.13,-246,0.0,12.8,0.0,0,1,0
14-52-50,10.151,636.75,-6.14,-246,0.0,18.6,0.0,0,1,0
14-52-56,10.151,709.73,-6.13,-246,0.0,24.4,0.0,0,1,0
14-53-02,10.152,777.55,-6.14,-246,0.0,30.2,0.0,0,1,0
14-53-08,10.151,411.52,-6.14,-246,3.6,0.0,0.0,1,0,0
14-53-13,10.152,399.74,-6.13,-246,0.0,3.4,0.0,0,1,0
14-53-19,10.151,504.82,-6.14,-246,0.0,9.2,0.0,0,1,0
14-53-25,10.151,588.68,-6.13,-246,0.0,15.0,0.0,0,1,0
14-53-31,10.151,664.95,-6.14,-246,0.0,20.8,0.0,0,1,0
14-53-37,10.151,736.30,-6.14,-246,0.0,26.6,0.0,0,1,0
14-53-42,10.152,801.84,-6.13,-246,0.0,32.4,0.0,0,1,0
14-53-49,10.151,311.51,-6.14,-89,0.0,0.3,5.7,0,1,1
14-53-55,10.151,455.73,-6.14,-89,0.0,6.2,11.5,0,1,1
14-54-00,10.151,547.46,-6.14,-89,0.0,12.0,17.3,0,1,1
14-54-06,10.151,627.32,-6.14,-89,0.0,17.8,23.1,0,1,1
14-54-12,10.151,701.22,-6.14,-89,0.0,23.6,29.0,0,1,1
14-54-18,10.151,769.39,-6.14,-89,0.0,29.4,34.8,0,1,1
14-54-24,10.151,453.93,-6.13,-89,2.8,0.0,40.6,1,0,1
14-54-29,10.152,383.00,-6.13,-89,0.0,2.6,46.4,0,1,1
14-54-35,10.152,494.05,-6.14,-89,0.0,8.4,52.2,0,1,1
14-54-41,10.152,579.75,-6.13,-89,0.0,14.2,58.0,0,1,1
14-54-47,10.151,656.84,-6.14,-89,0.0,20.0,63.8,0,1,1
14-54-53,10.151,728.81,-6.14,-89,0.0,25.8,69.6,0,1,1
14-54-58,10.151,795.43,-6.14,-89,0.0,31.6,75.4,0,1,1
14-55-04,10.151,346.41,-6.14,-89,5.0,0.0,81.2,1,0,1
14-55-10,10.151,431.82,-6.14,-89,0.0,4.9,87.1,0,1,1
14-55-16,10.151,528.95,-6.14,-89,0.0,10.7,92.9,0,1,1
14-55-22,10.151,610.63,-6.14,-89,0.0,16.5,98.7,0,1,1
14-55-28,10.151,685.90,-6.14,-89,0.0,22.3,104.5,0,1,1
14-55-33,10.151,755.71,-6.14,-90,0.0,28.1,110.3,0,1,1
14-55-39,10.151,528.03,-6.14,-89,1.6,0.0,116.1,1,0,1
14-55-45,10.151,351.35,-6.13,-89,0.0,1.5,121.9,0,1,1
14-55-51,10.151,475.60,-6.14,-89,0.0,7.3,127.7,0,1,1
14-55-57,10.152,564.33,-6.14,-89,0.0,13.1,133.5,0,1,1
14-56-02,10.151,642.87,-6.14,-89,0.0,18.9,139.3,0,1,1
14-56-08,10.152,715.97,-6.14,-89,0.0,24.8,145.2,0,1,1
14-56-14,10.151,783.59,-6.14,-90,0.0,30.6,151.0,0,1,1
14-56-20,10.152,384.64,-6.14,-89,4.1,0.0,156.8,1,0,1
14-56-26,10.151,413.50,-6.14,-90,0.0,3.9,162.6,0,1,1
14-56-31,10.151,515.60,-6.13,-89,0.0,9.8,168.4,0,1,1
14-56-37,10.151,598.76,-6.14,-89,0.0,15.6,174.2,0,1,1
14-56-43,10.151,675.01,-6.13,-90,0.0,21.4,180.0,0,1,1
14-56-49,10.151,746.12,-6.13,-90,0.0,27.2,185.8,0,1,1
14-56-55,10.150,603.30,-6.13,-89,0.8,0.0,191.7,1,0,1
14-57-01,10.151,320.74,-6.13,-90,0.0,0.6,197.5,0,1,1
14-57-06,10.152,460.93,-6.13,-90,0.0,6.4,203.3,0,1,1
14-57-12,10.151,552.43,-6.14,-90,0.0,12.2,209.1,0,1,1
14-57-18,10.151,632.40,-6.14,-89,0.0,18.0,214.9,0,1,1
14-57-24,10.151,706.50,-6.14,-89,0.0,23.8,220.7,0,1,1
14-57-30,10.150,774.91,-6.14,-90,0.0,29.6,226.5,0,1,1
14-57-35,10.151,430.91,-6.14,-90,3.3,0.0,232.3,1,0,1
14-57-41,10.152,394.37,-6.14,-90,0.0,3.0,238.1,0,1,1
14-57-47,10.152,502.36,-6.14,-90,0.0,8.8,243.9,0,1,1
14-57-53,10.151,587.58,-6.14,16,0.0,14.6,249.8,0,1,1
14-57-59,10.150,664.71,-6.14,40,0.0,20.4,255.6,0,1,1
14-58-04,10.150,736.54,-6.14,64,0.0,26.2,261.4,0,1,1
14-58-10,10.151,803.14,-6.14,63,0.0,32.0,267.2,0,1,1
14-58-16,10.151,848.53,-6.14,52,0.0,0.0,273.0,0,0,1
14-58-22,10.151,833.31,-6.14,43,0.0,0.0,278.8,0,0,1
14-58-28,10.151,827.11,-6.14,39,0.0,0.0,284.6,0,0,1
14-58-33,10.151,824.58,-6.14,39,0.0,0.0,290.4,0,0,1
14-58-39,10.151,652.64,-6.14,39,1.0,0.0,296.2,1,0,1
14-58-45,10.151,322.68,-6.14,39,6.9,0.0,302.0,1,0,1
14-58-51,10.150,447.27,-6.14,43,0.0,5.5,307.9,0,1,1
14-58-57,10.150,542.52,-6.13,43,0.0,11.3,313.7,0,1,1
14-59-03,10.151,623.41,-6.14,47,0.0,17.1,319.5,0,1,1
14-59-08,10.151,698.56,-6.14,43,0.0,22.9,325.3,0,1,1
14-59-14,10.150,768.18,-6.14,39,0.0,28.7,331.1,0,1,1
14-59-20,10.151,832.66,-6.14,35,0.0,34.5,336.9,0,1,1
14-59-26,10.150,841.91,-6.14,27,0.0,0.0,342.7,0,0,1
14-59-32,10.151,832.53,-6.14,24,0.0,0.0,348.5,0,0,1
14-59-37,10.151,828.28,-6.13,19,0.0,0.0,354.3,0,0,1
14-59-43,10.152,826.30,-6.14,19,0.0,0.0,360.1,0,0,1
14-59-49,10.151,825.43,-6.14,19,0.0,0.0,366.0,0,0,1
14-59-55,10.150,824.96,-6.14,19,0.0,0.0,371.8,0,0,1
15-00-01,10.151,824.82,-6.14,19,0.0,0.0,377.6,0,0,1
15-00-06,10.152,824.53,-6.14,19,0.0,0.0,383.4,0,0,1
15-00-12,10.151,824.48,-6.14,19,0.0,0.0,389.2,0,0,1
15-00-18,10.151,824.49,-6.14,19,0.0,0.0,395.0,0,0,1
15-00-41,10.151,824.27,-6.14,15,0.0,0.0,418.3,0,0,1
15-01-51,10.151,824.23,-6.14,12,0.0,0.0,488.0,0,0,1
15-03-01,10.151,824.13,-6.14,12,0.0,0.0,557.7,0,0,1
15-04-10,10.151,824.03,-6.14,12,0.0,0.0,627.4,0,0,1
15-05-20,10.151,824.00,-6.14,11,0.0,0.0,697.0,0,0,1
15-06-30,10.151,823.88,-6.14,11,0.0,0.0,766.7,0,0,1
15-07-39,10.151,823.84,-6.14,7,0.0,0.0,836.3,0,0,1
15-08-49,10.150,823.77,-6.14,7,0.0,0.0,905.9,0,0,1